TRETINOIN 0.02% CREAM,Dyslipidemia
TIMOLOL MALEATE 0.25%,Smoker
CAPECITABINE,Dyslipidemia
PROPOXYPHENE HCL,depression
PROPOXYPHENE HCL,Depression
BUDESONIDE ORAL INHALER,Diabetes Mellitus
VERAPAMIL HCL,Dyslipidemia
CARISOPRODOL,Breast neoplasms
EZETIMIBE 10 MG - SIMVASTATIN 20 MG,elevated cholesterol
BUPROPION HCL EXTENDED RELEASE,Obesity
ROPINIROLE,gastroesophageal reflux disease
QUALAQUIN (QUININE SULFATE CAP 324MG),Osteoarthritis
ATENOLOL 100MG + CHLORTHALIDONE 25MG,elevated cholesterol
DESIPRAMINE HCL,Hypertension W Borderline
MULTIVITAMIN WITH BETACAROTENE,Osteoarthritis
JANUVIA,hypertension
BUMETANIDE,obesity
FLUDROCORTISONE ACETATE,Dyslipidemia
KETOCONAZOLE 2%,hypertension
PREDNISOLONE 1% ACETATE OPHTHALMIC SUSPENSION,diabetes mellitus type 2
METROGEL 1% (METRONIDAZOLE 1% GEL),Hypertension W Borderline
CLOMIPRAMINE HCL,Osteoporosis Osteopenia
ETODOLAC,Back Pain
DEXTROAMPHETAMINE SULFATE,Rhinitis
CILOSTAZOL,Diabetes Mellitus Incl Gestational
NAPROXEN,Headaches
ERGOCALCIFEROL,gastroesophageal reflux disease
LORATADINE + PSEUDOEPHEDRINE (24HR),hypertension
BIMATOPROST 0.03%,Diabetes Mellitus Incl Borderline
BRINZOLAMIDE,colon cancer
TERBINAFINE CREAM 1%,Obesity
FLUTICASONE PROPIONATE,Obesity
GUAIFENESIN + PSEUDOEPHEDRINE ER,asthma
MOEXIPRIL HCL,hyperlipidemia
NITROGLYCERIN 1/200 (0.3 MG),hypothyroidism
DOXERCALCIFEROL,depression
DOXERCALCIFEROL,Depression
TRAMADOL EXTENDED RELEASE,depression
TRAMADOL EXTENDED RELEASE,Depression
SINEMET 25/100 CR,CADw Angina
ALPRAZOLAM,hyperlipidemia
CICLOPIROX NAIL LACQUER,depression
CICLOPIROX NAIL LACQUER,Depression
DORZOLAMIDE 2%,Prostate
POTASSIUM CHLORIDE 10%,gastroesophageal reflux disease
DARIFENACIN EXTENDED RELEASE,Osteoporosis Osteopenia
MULTIVITAMIN WITH BETACAROTENE,Breast neoplasms
CARVEDILOL,Diabetes Mellitus Incl Gestational
ACETAMINOPHEN EXTRA STRENGTH,Hypertension W Borderline
MICROGESTIN 1/20 (21),Headaches
PSEUDOEPHEDRINE CONTROLLED RELEASE,hypertension
AMILORIDE/ HCTZ,hypothyroidism
EZETIMIBE 10 MG - SIMVASTATIN 10 MG ,hypertension
GALANTAMINE,Osteoporosis Osteopenia
PHENTERMINE,Headaches
INSULIN 70/30 HUMAN,Obesity
FAMCICLOVIR,Dyslipidemia
FLUVASTATIN,Diabetes Mellitus Incl Gestational
PROPAFENONE HCL,Prostate
PRAZOSIN HCL,Dyslipidemia
PENCICLOVIR,Allergies
LIDOCAINE CREAM,Diabetes Mellitus Incl Borderline
SIMETHICONE,Hypertension W Borderline
OLMESARTAN,breast cancer
VYTONE 1%,elevated cholesterol
BUPROPION HCL EXTENDED RELEASE,Smoker
QUETIAPINE,Headaches
AMILORIDE/ HCTZ,obesity
BENAZEPRIL,obesity
ZAFIRLUKAST,Dyslipidemia
ACETYLCYSTEINE 20%(200 MG/ML),Diabetes Mellitus
HYDROCORTISONE 2.5% -RECTAL,Diabetes Mellitus Incl Gestational
DESIPRAMINE HCL,hypertension
BRINZOLAMIDE,anxiety
BRINZOLAMIDE,Anxiety
CILOSTAZOL,hyperlipidemia
FLUOCINONIDE 0.05%,elevated cholesterol
CITALOPRAM,gastroesophageal reflux disease
PSYLLIUM (METAMUCIL) SUGAR FREE,Allergies
NECON 0.5/35-28,Allergies
HALOPERIDOL,Smoker
CLORAZEPATE DIPOTASSIUM,Hypertension W Borderline
NEPHRO-VIT RX,Hypertension W Borderline
BRIMONIDINE TARTRATE,coronary artery disease
BRIMONIDINE TARTRATE,CAD
CYCLOSPORINE MICRO (NEORAL),diabetes mellitus
DIPHENHYDRAMINE/KAOPECTATE/LIDOCAINE 1:1:1,Dyslipidemia
DICLOFENAC SODIUM,Diabetes Mellitus Incl Borderline
ALMOTRIPTAN MALATE,Asthma
DARBEPOETIN ALFA,CADw Angina
EZETIMIBE 10 MG - SIMVASTATIN 20 MG,gastroesophageal reflux disease
HHYDROCHLORTHIAZIDE 12.5MG + LOSARTAN 50 MG,Diabetes Mellitus Incl Gestational
LORATADINE + PSEUDOEPHEDRINE (24HR),Hypertension W Borderline
CYCLOBENZAPRINE HCL,Asthma
NITROGLYCERIN,Diabetes Mellitus Incl Borderline
LEVOBUNOLOL HCL 0.5%,Dyslipidemia
PEG-ELECTROLYTE SOLUTION 420 G,Dyslipidemia
MAGNESIUM OXIDE (241 MG ELEMENTAL MG),Dyslipidemia
MELOXICAM,Breast neoplasms
MINOXIDIL,hypertension
SAW PALMETTO,hypertension
LITHIUM CARBONATE,hypertension
HYOSCYAMINE SULFATE EXTENDED RELEASE,migraine headache
HYOSCYAMINE SULFATE EXTENDED RELEASE,Migraines
ALENDRONATE SODIUM/CHOLECALCIFEROL,hypertension
CALCITONIN-SALMON,breast cancer
MIRTAZAPINE,Smoker
THERAP VITS/MINERALS,Osteoporosis Osteopenia
ZALEPLON,Allergies
QUETIAPINE,Dyslipidemia
LIDOCAINE CREAM,Diabetes Mellitus Incl Gestational
CYANOCOBALAMIN,depression
CYANOCOBALAMIN,Depression
MAGNESIUM OXIDE (241 MG ELEMENTAL MG),Diabetes Mellitus
AZELASTINE,hypertension
SIMETHICONE,gastroesophageal reflux disease
MESALAMINE TABLET,gastroesophageal reflux disease
DORZOLAMIDE 2%,elevated cholesterol
ASPIRIN ENTERIC COATED (CHILDREN'S),hyperlipidemia
ORLISTAT,Hypertension W Borderline
INSULIN REGULAR HUMAN,Smoker
LISINOPRIL/HYDROCHLOROTHIAZIDE 10MG/12.5MG,elevated cholesterol
AMPHETAMINE/DEXTROAMPHETAMINE XR,Dyslipidemia
ASMANEX TWISTHALER (MOMETASONE FUROATE INHALER),hypertension
ACETAMINOPHEN (TYLENOL ARTHRITIS),gastroesophageal reflux disease
DILTIAZEM,Dyslipidemia
SULFASALAZINE,Dyslipidemia
FLUOROURACIL 0.5%,Dyslipidemia
ACETAMINOPHEN W/CODEINE 15MG,gastroesophageal reflux disease
GALANTAMINE,osteoporosis
ASPIRIN ENTERIC COATED (CHILDREN'S),Obesity
VORICONAZOLE,diabetes mellitus
CHOLECALCIFEROL,Diabetes Mellitus Incl Gestational
LIDOCAINE 5% OINT,Osteoarthritis
DILTIAZEM,hypothyroidism
LISINOPRIL/HYDROCHLOROTHIAZIDE 20MG/12.5MG,hyperlipidemia
OFLOXACIN 0.3% OPH SOLUTION,Dyslipidemia
ASMANEX TWISTHALER (MOMETASONE FUROATE INHALER),Dyslipidemia
DILTIAZEM SUSTAINED RELEASE,diabetes mellitus
ATENOLOL 100MG + CHLORTHALIDONE 25MG,Obesity
CALCIUM CARBONATE 1500 MG (600 MG ELEM CA)/ VIT D 200 IU,depression
CALCIUM CARBONATE 1500 MG (600 MG ELEM CA)/ VIT D 200 IU,Depression
INDAPAMIDE,Dyslipidemia
TIMOLOL XE 0.5%,hypertension
BUMETANIDE,Anemia
MOEXIPRIL HCL,elevated cholesterol
TRIAMTERENE 75MG/HYDROCHLOROTHIAZIDE 50MG,obesity
NITROGLYCERIN 1/100 (0.6 MG),Dyslipidemia
TRIAMCINOLONE ACETONIDE NASAL,Diabetes Mellitus Incl Gestational
ESTRADIOL (RING),Dyslipidemia
GUAIFENESIN + PSEUDOEPHEDRINE ER,Asthma
UNITHROID,breast cancer
"PANCRELIPASE 20,000 UNITS",gastroesophageal reflux disease
NYSTATIN SUSPENSION (MOUTHWASH),Hypertension W Borderline
SAW PALMETTO,elevated cholesterol
GUAIFENESIN AC,Diabetes Mellitus
MEMANTINE,diabetes mellitus type 2
CORTISPORIN SOLUTION,Smoker
NAPROXEN SODIUM DS,hypertension
ROSIGLITAZONE,Obesity
GLYBURIDE,Smoker
CALCITONIN-SALMON,gastroesophageal reflux disease
BUPROPION HCL,Smoker
METRONIDAZOLE 0.75% LOTION,hypertension
LETROZOLE,Dyslipidemia
SARNA,Dyslipidemia
ERGOCALCIFEROL,Diabetes Mellitus Incl Borderline
ACETYLCYSTEINE 20%(200 MG/ML),Diabetes Mellitus Incl Borderline
CETIRIZINE + PSEUDOEPHEDRINE ER,Dyslipidemia
QUINAPRIL,gastroesophageal reflux disease
IPRATROPIUM NASAL 0.06%,Smoker
LIDOCAINE 5% PATCH,hypertension
CLOBETASOL PROPIONATE,Dyslipidemia
NEPHROCAPS,diabetes mellitus type 2
NAPROXEN SODIUM (ALEVE),hyperlipidemia
DOXEPIN HCL,Dyslipidemia
BETAMETHASONE DIPROPIONATE AUGMENTED 0.05%,Diabetes Mellitus
CERUMENEX EAR DROPS,hypothyroidism
NIFEDIPINE (SUSTAINED RELEASE),elevated cholesterol
SUMATRIPTAN,Asthma
BUPROPION HCL SUSTAINED RELEASE,hypertension
DYAZIDE,hyperlipidemia
CICLOPIROX NAIL LACQUER,hyperlipidemia
MAGNESIUM OXIDE ,gastroesophageal reflux disease
AZELASTINE,Hypertension W Borderline
DICLOFENAC SODIUM TOP,Dyslipidemia
BUTALBITAL+ASA+CAFFEINE,depression
BUTALBITAL+ASA+CAFFEINE,Depression
TRAMADOL,hypertension
L-LYSINE,Allergies
KETOPROFEN,Hypertension W Borderline
HYDROCORTISONE VALERATE 0.2%,Hypertension W Borderline
PENCICLOVIR,Headaches
OLOPATADINE 0.1%,Headaches
TRAMADOL,Diabetes Mellitus
FLUTICASONE PROPIONATE/SALMETEROL 250/50,Smoker
INTERFERON-BETA-1A,hypertension
THEOPHYLLINE (QD DOSING),hypertension
FLUOCINOLONE ACETONIDE 0.01% SOLN,hypertension
ATRIPLA,Hypertension W Borderline
FENOFIBRATE,gastroesophageal reflux disease
HYDROCORTISONE 1% -RECTAL,Allergies
PSYLLIUM (EFFERSYLLIUM)HYDROCOLLOID,Allergies
OLMESARTAN,Breast neoplasms
PRAMIPEXOLE,Osteoporosis Osteopenia
DOXERCALCIFEROL,Dyslipidemia
SODIUM CHLORIDE 0.65%,Allergies
CALCIUM/ERGOCALCIFEROL/PHYTONADIONE,Diabetes Mellitus Incl Gestational
FROVATRIPTAN,gastroesophageal reflux disease
ZILEUTON,Allergies
CHOLESTYRAMINE RESIN DRIED SUGAR FREE,Dyslipidemia
HALOPERIDOL ELIXIR,Dyslipidemia
OMEGA-3-FATTY ACIDS,hypertension
NITROGLYCERIN,Diabetes Mellitus Incl Gestational
RITONAVIR,depression
RITONAVIR,Depression
IPRATROPIUM NASAL 0.03%,Osteoporosis Osteopenia
FLUOCINOLONE 0.025% CREAM,Dyslipidemia
BUSPIRONE HCL,Headaches
FINASTERIDE  ,diabetes mellitus type 2
CHLORTHALIDONE,Dyslipidemia
POTASSIUM CHLORIDE SUSTAINED RELEASE,hyperlipidemia
IPRATROPIUM NEBULIZER,diabetes mellitus type 2
CYCLOSPORINE OPTHALMIC EMULSION 0.05%,Osteoporosis Osteopenia
SIMETHICONE,hypertension
HYDROCORTISONE 2.5% -RECTAL,Diabetes Mellitus Incl Borderline
FLUTICASONE PROPIONATE/SALMETEROL 500/50,Obesity
COLESTIPOL HYDROCHLORIDE,gastroesophageal reflux disease
OXAPROZIN,Smoker
NICOTINE,Back Pain
DILTIAZEM SUSTAINED RELEASE,Diabetes Mellitus
ACETYLCYSTEINE 20%(200 MG/ML),Diabetes Mellitus Incl Gestational
TRIAMCINOLONE ACETONIDE,Dyslipidemia
ODORLESS GARLIC,coronary artery disease
ODORLESS GARLIC,CAD
MULTIVITAMIN WITH BETACAROTENE,anxiety
MULTIVITAMIN WITH BETACAROTENE,Anxiety
DIPHENOXYLATE W/ATROPINE,Dyslipidemia
TELMISARTAN,hypertension
UNITHROID,Breast neoplasms
NITROGLYCERIN 1/200 (0.3 MG),gastroesophageal reflux disease
ALENDRONATE,depression
ALENDRONATE,Depression
NORETHINDRONE ACETATE,Headaches
DESMOPRESSIN (HEMOSTASIS),depression
DESMOPRESSIN (HEMOSTASIS),Depression
ZAFIRLUKAST,Osteoporosis Osteopenia
NITROGLYCERIN PATCH,diabetes mellitus type 2
GUAIFENESIN CONTROLLED RELEASE TABLET,Smoker
PERPHENAZINE,Smoker
CONJUGATED ESTROGENS,gastroesophageal reflux disease
ACETAMINOPHEN (TYLENOL ARTHRITIS),diabetes mellitus type 2
FEXOFENADINE/PSEUDOEPHEDRINE 60MG/120MG,Asthma
CANDESARTAN,depression
CANDESARTAN,Depression
BIOTIN,osteopenia
CLOTRIMAZOLE 1% SOLUTION,elevated cholesterol
ZOLEDRONIC ACID,Dyslipidemia
CALCIUM CITRATE+VIT D(1 TAB=315 MG CA++ & 200U VIT D),hyperlipidemia
GLUCAGON HCL,Dyslipidemia
ABACAVIR,Diabetes Mellitus
ARANESP (NON-ONCOLOGY),Diabetes Mellitus
ADVAIR HFA 230/21 INHALATION AEROSOL (FLUTICASONE PROPIONATE/SALMETEROL 230/21),Diabetes Mellitus
DOFETILIDE,Hypertension W Borderline
PROPOXYPHENE HCL,Osteoarthritis
SCOPOLAMINE PATCH,Dyslipidemia
SODIUM CHLORIDE 0.65%,Asthma
CALCIUM/ERGOCALCIFEROL/PHYTONADIONE,Diabetes Mellitus
ESTROSTEP FE,Allergies
CHOLECALCIFEROL,hyperlipidemia
HYDROXYUREA,osteoporosis
VERAPAMIL CONTROLLED RELEASE PELLETS,obesity
QUALAQUIN (QUININE SULFATE CAP 324MG),gastroesophageal reflux disease
CICLOPIROX NAIL LACQUER,Hypertension W Borderline
IPRATROPIUM NASAL 0.06%,Osteoporosis Osteopenia
INSULIN NPH HUMAN,Dyslipidemia
CHANTIX STARTING MONTH PAK (VARENICLINE STARTING MONTH PAK),Back Pain
SOLIFENACIN,gastroesophageal reflux disease
FLURANDRENOLIDE TAPE,Hypertension W Borderline
MEGESTROL ACETATE,Hypertension W Borderline
ATAZANAVIR,depression
ATAZANAVIR,Depression
ACETAZOLAMIDE,Hypertension W Borderline
NULYTELY,hypertension
BISOPROLOL FUMARATE,Dyslipidemia
IPRATROPIUM NASAL 0.03%,Allergies
ATAZANAVIR,Hypertension W Borderline
FOSINOPRIL SODIUM,coronary artery disease
FOSINOPRIL SODIUM,CAD
TRAVOPROST,coronary artery disease
TRAVOPROST,CAD
MAGNESIUM OXIDE (241 MG ELEMENTAL MG),Diabetes Mellitus Incl Borderline
FOSINOPRIL SODIUM,hyperlipidemia
CIMETIDINE,diabetes mellitus
TRAVOPROST,hyperlipidemia
ZOLPIDEM TARTRATE,elevated cholesterol
FLUOCINONIDE 0.05% SOLUTION,coronary artery disease
FLUOCINONIDE 0.05% SOLUTION,CAD
FLUOCINONIDE 0.05% OINTMENT,Obesity
RIZATRIPTAN-MLT,Allergies
SPIRONOLACTONE,Diabetes Mellitus Incl Gestational
ODORLESS GARLIC,CADw Angina
BUMETANIDE,Obesity
CEFPROZIL TAB,breast cancer
MULTIVITAMIN W/IRON,obesity
BUTALBITAL+ASA+CAFFEINE,hypertension
MESALAMINE TABLET,Dyslipidemia
TRIAMTERENE 50 MG/HYDROCHLOROTHIAZIDE 25 MG,hypothyroidism
METHADONE HCL,Back Pain
DYAZIDE,CADw Angina
CARBAMIDE PEROXIDE,Dyslipidemia
CEPHALEXIN,Hypertension W Borderline
BIMATOPROST 0.03%,Diabetes Mellitus
ALDACTAZIDE 25/25,Diabetes Mellitus
LACRI-LUBE,Hypertension W Borderline
AQUAPHOR,Hypertension W Borderline
FINASTERIDE  ,hyperlipidemia
NITROGLYCERIN 1/100 (0.6 MG),hypertension
PERPHENAZINE,hypertension
OMEPRAZOLE OTC,Osteoporosis Osteopenia
ACETAZOLAMIDE,hypertension
THERAPEUTIC MULTIVITAMINS,Diabetes Mellitus
MULTIVITAMIN W/IRON,Dyslipidemia
SELENIUM,coronary artery disease
SELENIUM,CAD
JANUVIA,Hypertension W Borderline
DICLOFENAC SODIUM,Back Pain
CHLORDIAZEPOXIDE HCL,Osteoporosis Osteopenia
EZETIMIBE 10 MG - SIMVASTATIN 10 MG ,Hypertension W Borderline
ABACAVIR,Diabetes Mellitus Incl Borderline
ARANESP (NON-ONCOLOGY),Diabetes Mellitus Incl Borderline
ADVAIR HFA 230/21 INHALATION AEROSOL (FLUTICASONE PROPIONATE/SALMETEROL 230/21),Diabetes Mellitus Incl Borderline
TACROLIMUS OINTMENT 0.03%,Asthma
FEXOFENADINE HCL,depression
FEXOFENADINE HCL,Depression
METAPROTERENOL INHALER,depression
METAPROTERENOL INHALER,Depression
DESOXIMETASONE 0.25%,Dyslipidemia
DILTIAZEM SUSTAINED RELEASE,Diabetes Mellitus Incl Borderline
L-HYOSCYAMINE SULFATE,gastroesophageal reflux disease
ASPIRIN BUFFERED,diabetes mellitus type 2
BETAMETHASONE DIPROPIONATE AUGMENTED 0.05& CREAM,Allergies
SPIRONOLACTONE,hypertension
METHYLCELLULOSE,hypertension
LISINOPRIL/HYDROCHLOROTHIAZIDE,Osteoporosis Osteopenia
MICONAZOLE NITRATE 2% POWDER,Hypertension W Borderline
CLOBETASOL PROPIONATE 0.05% FOAM,Headaches
MEPERIDINE HCL,hypertension
BIMATOPROST 0.03%,diabetes mellitus type 2
FEXOFENADINE/PSEUDOEPHEDRINE 60MG/120MG,asthma
FLUVOXAMINE MALEATE,obesity
PROPRANOLOL-LA,Dyslipidemia
CALTRATE 600,Hypertension W Borderline
LEVONORGESTREL INTRAUTERINE SYSTEM,obesity
ESTRADIOL VAGINAL TABLETS,hypertension
RANITIDINE HCL,elevated cholesterol
DOXYCYCLINE (DENTAL) HYCLATE,low back pain
DESONIDE,Allergies
ACETYLCYSTEINE 20%(200 MG/ML),hypertension
PROPRANOLOL-LA,elevated cholesterol
THYROID,Osteoporosis Osteopenia
AZELASTINE,Dyslipidemia
POTASSIUM CHLORIDE SUSTAINED RELEASE,CADw Angina
KCL SLOW RELEASE,elevated cholesterol
ALENDRONATE SODIUM/CHOLECALCIFEROL,hypothyroidism
PANTOPRAZOLE,Osteoporosis Osteopenia
NAPROXEN SODIUM DS,Hypertension W Borderline
ALPRAZOLAM,Headaches
GLUCAGON HCL,Osteoporosis Osteopenia
ENDOCET 7.5 MG/325 MG (OXYCODONE 7.5 MG/ACETAMINOPHEN 325 MG),Dyslipidemia
CITRATE OF MAGNESIA,depression
CITRATE OF MAGNESIA,Depression
ALUMINUM CHLORIDE HEXAHYDRATE SOLN,Allergies
INSULIN NPH HUMAN,hyperlipidemia
OXYCODONE 10 MG/ACETAMINOPHEN 650 MG,CADw Angina
COENZYME Q10,coronary artery disease
COENZYME Q10,CAD
CEFPROZIL TAB,Breast neoplasms
LIDOCAINE 5% PATCH,Diabetes Mellitus
FOSINOPRIL SODIUM,CADw Angina
ABACAVIR,Diabetes Mellitus Incl Gestational
ARANESP (NON-ONCOLOGY),Diabetes Mellitus Incl Gestational
ADVAIR HFA 230/21 INHALATION AEROSOL (FLUTICASONE PROPIONATE/SALMETEROL 230/21),Diabetes Mellitus Incl Gestational
LIDOCAINE 5% PATCH,Diabetes Mellitus Incl Borderline
NORTRIPTYLINE HCL,Diabetes Mellitus Incl Borderline
FLURAZEPAM HCL,Dyslipidemia
NITROGLYCERIN PATCH,Dyslipidemia
FLUOCINONIDE 0.05% SOLUTION,CADw Angina
PYRIDOXINE HCL,Diabetes Mellitus Incl Gestational
HALOBETASOL PROPIONATE 0.05%,Dyslipidemia
VERAPAMIL CONTROLLED RELEASE PELLETS,Obesity
ETHACRYNATE SODIUM,hypertension
BETAMETHASONE/CLOTRIMAZOLE 0.05%/1%,Dyslipidemia
CANDESARTAN,Diabetes Mellitus
NYSTATIN/TRIAMCINOLONE,Diabetes Mellitus Incl Gestational
BUTALBITAL+ASA+CAFFEINE,Allergies
METRONIDAZOLE 1% CREAM,gastroesophageal reflux disease
PENTOXIFYLLINE,Osteoarthritis
SEVELAMER,coronary artery disease
SEVELAMER,CAD
MOMETASONE FUROATE 1%,hypertension
MINOXIDIL,Anemia
TIMOLOL MALEATE 0.5%,diabetes mellitus type 2
KETOCONAZOLE 2%,Hypertension W Borderline
TRAVOPROST,CADw Angina
ESTRADIOL VAGINAL TABLETS,Dyslipidemia
FERROUS GLUCONATE,depression
FERROUS GLUCONATE,Depression
AMILORIDE/ HCTZ,diabetes mellitus type 2
BENAZEPRIL,diabetes mellitus type 2
CYCLOBENZAPRINE HCL,asthma
FLUVOXAMINE MALEATE,anxiety
FLUVOXAMINE MALEATE,Anxiety
VALSARTAN/HCTZ 80/12.5,anxiety
VALSARTAN/HCTZ 80/12.5,Anxiety
MULTIVITAMIN WITH BETACAROTENE,Diabetes Mellitus
CELECOXIB,Osteoporosis Osteopenia
VARDENAFIL,Diabetes Mellitus
CALTRATE 600,hypertension
TRETINOIN 0.01%,abnormal pap test
AMANTADINE HCL,Dyslipidemia
SILVER-SULFADIAZINE 1%,Dyslipidemia
CLONIDINE HCL,Obesity
CANDESARTAN,Prostate
ATRIPLA,Dyslipidemia
CALCIUM CITRATE,hypertension
METHOTREXATE (ORAL),hypertension
PAROXETINE CONTROLLED RELEASE,Hypertension W Borderline
CABERGOLINE,Hypertension W Borderline
ISOSORBIDE MONONITRATE,diabetes mellitus
FLECAINIDE,Prostate
AQUAPHOR,Obesity
ATENOLOL 50MG + CHLORTHALIDONE 25MG,hyperlipidemia
PRAZOSIN HCL,hyperlipidemia
DILTIAZEM SUSTAINED RELEASE,Diabetes Mellitus Incl Gestational
FLUOROURACIL 5%,hypertension
NIFEREX TABLET,Dyslipidemia
METRONIDAZOLE 0.75% CREAM,Dyslipidemia
LEVALBUTEROL,Diabetes Mellitus
DEXTROAMPHETAMINE SULFATE,Hypertension W Borderline
KETOPROFEN,hypertension
DEXTROAMPHETAMINE SULFATE,migraine headache
DEXTROAMPHETAMINE SULFATE,Migraines
CORTISPORIN SOLUTION,asthma
PROPOXYPHENE NAP/ACETAMINOPHEN 100/650,Osteoporosis Osteopenia
CHLORPHENIRAMINE MALEATE,depression
CHLORPHENIRAMINE MALEATE,Depression
THEOPHYLLINE (SLOW RELEASE),depression
THEOPHYLLINE (SLOW RELEASE),Depression
DIPHENOXYLATE W/ATROPINE,hypertension
IPRATROPIUM NASAL 0.06%,Allergies
CARBAMIDE PEROXIDE,Hypertension W Borderline
KETOCONAZOLE 1% SHAMPOO,migraine headache
KETOCONAZOLE 1% SHAMPOO,Migraines
LOESTRIN 24FE,migraine headache
LOESTRIN 24FE,Migraines
NITROGLYCERIN 0.4MG/SPRAY,diabetes mellitus type 2
ALBUTEROL ,anxiety
ALBUTEROL ,Anxiety
METRONIDAZOLE 0.75% CREAM,Diabetes Mellitus Incl Gestational
HYDROCORTISONE 2.5% -RECTAL,Diabetes Mellitus
SUMATRIPTAN,asthma
NICOTINIC ACID SUSTAINED RELEASE,elevated cholesterol
AMILORIDE,hyperlipidemia
MAGNESIUM CHLORIDE HEXAHYDRATE,hyperlipidemia
MAGNESIUM OXIDE (241 MG ELEMENTAL MG),Diabetes Mellitus Incl Gestational
CHLORPHENIRAMINE MALEATE,asthma
BUPROPION HCL SUSTAINED RELEASE,Hypertension W Borderline
VALSARTAN/HCTZ 80/12.5,hyperlipidemia
VALSARTAN/HCTZ 160/25,colon cancer
CHLORPHENIRAMINE MALEATE,Anemia
GUAIFENESIN AC,Asthma
SEVELAMER,diabetes mellitus type 2
PROPOXYPHENE NAP/ACETAMINOPHEN 100/650,Back Pain
CLOBETASOL PROPIONATE,Allergies
TIMOLOL XE 0.5%,Hypertension W Borderline
SODIUM FLUORIDE,Hypertension W Borderline
TELMISARTAN,Hypertension W Borderline
FLUNISOLIDE NASAL 0.025%,Obesity
IMATINIB MESYLATE,diabetes mellitus
CALCIUM CARBONATE/VITD(250MG CA++/125U VITD),Headaches
METRONIDAZOLE 0.75% CREAM,Headaches
NITROGLYCERIN 0.4MG/SPRAY,hypertension
DONEPEZIL HCL,Dyslipidemia
CODEINE SULFATE TABS,Hypertension W Borderline
CETIRIZINE + PSEUDOEPHEDRINE ER,Asthma
NYSTATIN SUSPENSION (MOUTHWASH),hypertension
PREPARATION H,hypertension
ACARBOSE,hypertension
MINOXIDIL,Hypertension W Borderline
SAW PALMETTO,Hypertension W Borderline
FLUOCINONIDE 0.05%,depression
FLUOCINONIDE 0.05%,Depression
QUETIAPINE,Hypertension W Borderline
QUETIAPINE,gastroesophageal reflux disease
FLUOROURACIL 5%,Hypertension W Borderline
NIFEDIPINE (EXTENDED RELEASE),Obesity
INDAPAMIDE,Osteoporosis Osteopenia
CALCITONIN-SALMON,hyperlipidemia
SENNA GRANULES,Hypertension W Borderline
DESLORATADINE,gastroesophageal reflux disease
GUAIFENESIN AC,asthma
FLUOROURACIL 0.5%,Osteoarthritis
DOFETILIDE,hypertension
SODIUM BIPHOSPHATE ENEMA,Dyslipidemia
PROTOPIC 0.1% (TACROLIMUS OINTMENT 0.01%),Allergies
SULFACETAMIDE SODIUM 10%/SULFUR 5%,Dyslipidemia
CLOZAPINE,hypothyroidism
PHOSPHO-SODA REGULAR,gastroesophageal reflux disease
TEMAZEPAM,hyperlipidemia
INSULIN REGULAR HUMAN,Obesity
CYCLOSPORINE MICRO (NEORAL),Hypertension W Borderline
AMILORIDE/ HCTZ,depression
AMILORIDE/ HCTZ,Depression
PINDOLOL,coronary artery disease
PINDOLOL,CAD
OXAPROZIN,coronary artery disease
OXAPROZIN,CAD
GALANTAMINE ER,hyperlipidemia
MELOXICAM,Osteoporosis Osteopenia
FORMOTEROL FUMARATE INHALATION  POWDER,Prostate
CALTRATE 600,Allergies
DOXAZOSIN,Diabetes Mellitus
HALOPERIDOL,Hypertension W Borderline
SEVELAMER,CADw Angina
DOXAZOSIN,hyperlipidemia
LEVALBUTEROL,Diabetes Mellitus Incl Borderline
FLUVOXAMINE MALEATE,Hypertension W Borderline
SODIUM SULFACETAMIDE 10%,Dyslipidemia
GUAIFENESIN EXTENDED RELEASE TAB,Osteoarthritis
COENZYME Q10,CADw Angina
MICONAZOLE NITRATE 2%,Diabetes Mellitus
ENALAPRIL 10MG + HCTZ 25MG,Diabetes Mellitus
ZOLMITRIPTAN,Allergies
ZALEPLON,gastroesophageal reflux disease
CALCIUM POLYCARBOPHIL,Osteoporosis Osteopenia
INDOMETHACIN,Obesity
PYRIDOXINE HCL,Dyslipidemia
INSULIN ASPART 70/30,Hypertension W Borderline
MULTIVITAMIN WITH BETACAROTENE,Diabetes Mellitus Incl Borderline
THYROID,Dyslipidemia
VALSARTAN/HCTZ 160/12.5,Obesity
INSULIN LISPRO,elevated cholesterol
PSYLLIUM (METAMUCIL) SUGAR FREE,hypertension
SUCRALFATE,Hypertension W Borderline
MOMETASONE FUROATE 1%,Hypertension W Borderline
ARIPIPRAZOLE,gastroesophageal reflux disease
FERROUS GLUCONATE,Diabetes Mellitus Incl Borderline
LEFLUNOMIDE,Dyslipidemia
BETA-VAL 0.1% CREAM (BETAMETHASONE VALERATE 0.1% CREAM),Back Pain
FLUOCINONIDE 0.1% CREAM,Dyslipidemia
TRIAMTERENE 50 MG/HYDROCHLOROTHIAZIDE 25 MG,hyperlipidemia
ERYTHROMYCIN 0.5%,Dyslipidemia
TESTOSTERONE TRANSDERMAL,hyperlipidemia
OMACOR,Allergies
IPRATROPIUM NEBULIZER,Diabetes Mellitus
ATENOLOL 100MG + CHLORTHALIDONE 25MG,Smoker
THERAPEUTIC MULTIVITAMINS,Diabetes Mellitus Incl Borderline
CINACALCET,obesity
CHLORTHALIDONE,Diabetes Mellitus
